timestamp,experiment,iteration,audio_duration_s,arrival_time_s,asr_start_time_s,asr_finish_time_s,queue_wait_ms,service_time_ms,e2e_latency_ms,rtf,queue_depth_at_arrival,queue_depth_at_start,cpu_percent,cpu_freq_mhz,cpu_temp_c,rss_mb,success,error
2026-09-11T17:17:14.729,exp3_3.00x,13,17.302,69.20808662299532,85.7738163920003,92.89270395599306,16565.729769004975,7118.887563992757,23684.617332997732,0.4114488246441312,3,2,100.1478849261391,2800.0,56.2,354.515625,True,
2026-09-11T17:17:21.901,exp3_3.00x,14,17.302,74.97544463397935,92.89327030399,100.06548297998961,17917.825670010643,7172.212675999617,25090.03834601026,0.4145308447578093,3,3,100.10052282710457,2800.0,54.55,354.515625,True,
2026-09-11T17:17:29.063,exp3_3.00x,15,17.302,80.74275393498829,100.06606151399319,107.22661902898108,19323.307579004904,7160.557514987886,26483.86509399279,0.4138572139052067,3,3,100.26181966646968,2800.0,56.75,354.515625,True,
2026-09-11T17:17:36.212,exp3_3.00x,16,17.302,86.51007506099995,107.22755259799305,114.37616395397345,20717.4775369931,7148.611355980393,27866.088892973494,0.4131667643035714,3,3,100.00814105424058,2800.0,54.55,354.515625,True,
2026-09-11T17:17:43.365,exp3_3.00x,17,17.302,92.2774107339792,114.37673098797677,121.52899117197376,22099.320253997575,7152.260183996987,29251.580437994562,0.4133776548374169,4,3,100.2400212919904,2800.0,55.65,354.53125,True,
2026-09-11T17:17:50.543,exp3_3.00x,18,17.302,98.04476091798279,121.52958787197713,128.70731193199754,23484.826953994343,7177.7240600204095,30662.551014014753,0.41484938504337127,4,4,100.16274445478714,2800.0,55.1,354.53125,True,
2026-09-11T17:17:57.667,exp3_3.00x,19,17.302,103.81207422399893,128.7078882069909,135.8310381170013,24895.813982991967,7123.149910010397,32018.963893002365,0.4116951745468962,4,4,100.08817830300987,2800.0,55.65,354.53125,True,
2026-09-11T17:18:04.850,exp3_3.00x,20,17.302,109.57941202097572,135.83159365097526,143.01386893799645,26252.18162999954,7182.275287021184,33434.456917020725,0.41511243133864206,4,4,99.96056536197491,2800.0,55.65,354.53125,True,
2026-09-11T17:18:12.033,exp3_3.00x,21,17.302,115.34674016098143,143.014432639,150.19683556898963,27667.69247801858,7182.402929989621,34850.0954080082,0.41511980869203685,4,4,100.37623942294185,2800.0,54.0,354.546875,True,
2026-09-11T17:18:19.204,exp3_3.00x,22,17.302,121.11408075600048,150.19741443698877,157.3681993339851,29083.33368098829,7170.784896996338,36254.11857798463,0.4144483237195895,5,5,99.98115797213553,2800.0,55.1,354.546875,True,
2026-09-11T17:18:26.381,exp3_3.00x,23,17.302,126.88140858299448,157.3687494789774,164.54527874899213,30487.340895982925,7176.529270014726,37663.87016599765,0.414780330020502,5,5,100.17983697733602,2800.0,54.55,354.5625,True,
2026-09-11T17:18:33.547,exp3_3.00x,24,17.302,132.64874701199005,164.54586798598757,171.7113038849784,31897.120973997517,7165.435898990836,39062.55687298835,0.41413916882388374,5,5,100.05540431952133,2800.0,55.65,354.5625,True,
2026-09-11T17:18:40.668,exp3_3.00x,25,17.302,138.41611078497954,171.7118941419758,178.83230461497442,33295.78335699625,7120.410472998628,40416.19382999488,0.4115368438908004,5,5,100.12648584352482,2800.0,55.1,354.546875,True,
2026-09-11T17:18:47.821,exp3_3.00x,26,17.302,144.1834290479892,178.83287631598068,185.98517107299995,34649.44726799149,7152.294757019263,41801.74202501075,0.41337965304700397,5,6,100.23951367802003,2800.0,54.55,354.546875,True,
2026-09-11T17:18:54.951,exp3_3.00x,27,17.302,149.95073832100024,185.98576360699371,193.11544496397255,36035.02528599347,7129.6813569788355,43164.706642972305,0.4120726711928584,6,5,99.99619226302106,2800.0,55.65,354.546875,True,
2026-09-11T17:19:02.096,exp3_3.00x,28,17.302,155.7180740289914,193.1160206279892,200.26027188199805,37397.946598997805,7144.25125400885,44542.197853006655,0.41291476442080977,6,4,100.2122905698885,2800.0,55.65,354.546875,True,
2026-09-11T17:19:09.239,exp3_3.00x,29,17.302,161.485430264991,200.2608479159826,207.4026910289831,38775.417650991585,7141.843113000505,45917.26076399209,0.4127755816090917,6,3,100.24623046170572,2800.0,56.2,354.5625,True,
2026-09-11T17:19:16.373,exp3_3.00x,30,17.302,167.2527494909882,207.40326372999698,214.53751972998725,40150.51423900877,7134.255999990273,47284.770238999045,0.41233707085829807,6,2,100.07255210950287,2800.0,56.2,354.5625,True,
2026-09-11T17:19:23.545,exp3_3.00x,31,17.302,173.02007833798416,214.5380837089906,221.70912794797914,41518.00537100644,7171.044238988543,48689.04960999498,0.41446331285334315,6,1,100.11686659978074,2800.0,55.1,354.5625,True,
2026-09-11T17:19:30.679,exp3_3.00x,32,17.302,178.78740289699635,221.70972649997566,228.84350562098552,42922.323602979304,7133.779121009866,50056.10272398917,0.4123095087856818,7,0,100.21901934561748,2800.0,54.55,354.5625,True,
2026-09-11T17:27:36.420,exp2_2.10x,1,17.302,0.00023518400848843157,0.0003358320100232959,7.164056476001861,0.1006480015348643,7163.720643991837,7163.821291993372,0.4140400325969158,1,0,100.21953131628717,2800.0,46.3,327.234375,True,
2026-09-11T17:27:44.680,exp2_2.10x,2,17.302,8.23911061999388,8.239137360011227,15.423613510996802,0.026740017347037792,7184.476150985574,7184.502891002921,0.4152396342033045,1,0,87.05067142251544,2800.0,47.95,327.265625,True,
2026-09-11T17:27:52.960,exp2_2.10x,3,17.302,16.47815888299374,16.478187050000997,23.70355772599578,0.028167007258161902,7225.370675994782,7225.39884300204,0.4176032063342262,1,0,87.3194208634904,2800.0,47.4,330.5,True,
2026-09-11T17:28:01.116,exp2_2.10x,4,17.302,24.71720505799749,24.717229964997387,31.859863396995934,0.02490699989721179,7142.633431998547,7142.658338998444,0.41282125950748744,1,0,87.66217461078448,2800.0,47.95,331.515625,True,
2026-09-11T17:28:09.359,exp2_2.10x,5,17.302,32.95625551699777,32.95628561000922,40.1027489840053,0.03009301144629717,7146.463373996085,7146.493467007531,0.41304261784742136,1,0,86.86292197195986,2800.0,49.05,332.515625,True,
2026-09-11T17:28:17.604,exp2_2.10x,6,17.302,41.19529711801442,41.195317987992894,48.34727506298805,0.0208699784707278,7151.957074995153,7151.977944973623,0.4133601361111521,1,0,86.84542616744639,2800.0,48.5,332.515625,True,
2026-09-11T17:28:25.876,exp2_2.10x,7,17.302,49.434349605988245,49.43437582801562,56.619551370997215,0.026222027372568846,7185.175542981597,7185.201765008969,0.4152800568131775,1,0,86.91695805655594,2800.0,50.15,333.515625,True,
2026-09-11T17:28:34.083,exp2_2.10x,8,17.302,57.67339381799684,57.673415594996186,64.82709757299745,0.021776999346911907,7153.681978001259,7153.703755000606,0.41345982996192693,1,0,87.35841614835431,2800.0,50.7,334.515625,True,
2026-09-11T17:28:42.321,exp2_2.10x,9,17.302,65.91244940599427,65.91249501699349,73.06495524401544,0.04561099922284484,7152.4602270219475,7152.50583802117,0.4133892166814211,1,0,86.91579459592394,2800.0,50.15,334.546875,True,
2026-09-11T17:28:50.548,exp2_2.10x,10,17.302,74.15150724400883,74.15155772599974,81.29211870499421,0.05048199091106653,7140.560978994472,7140.611460985383,0.4127014783836824,1,0,86.90729456180026,2800.0,50.7,335.15625,True,
2026-09-11T17:28:58.839,exp2_2.10x,11,17.302,82.39053754199995,82.39056570798857,89.58260936601437,0.028165988624095917,7192.043658025796,7192.07182401442,0.41567701179203537,1,0,86.84649447842733,2800.0,49.6,335.15625,True,
2026-09-11T17:29:07.036,exp2_2.10x,12,17.302,90.62958832000731,90.62961743099731,97.77946042700205,0.02911098999902606,7149.842996004736,7149.872106994735,0.4132379491391016,1,0,87.47270625720952,2800.0,50.7,335.15625,True,
2026-09-11T17:29:15.334,exp2_2.10x,13,17.302,98.8686314529914,98.86865060200216,106.07748829099,0.019149010768160224,7208.837688987842,7208.85683799861,0.4166476528140008,1,0,87.00866836145745,2800.0,50.7,335.15625,True,
2026-09-11T17:29:23.544,exp2_2.10x,14,17.302,107.10767927899724,107.10770261200378,114.28769790098886,0.023333006538450718,7179.995288985083,7180.018621991621,0.4149806547789321,1,0,87.57388726856973,2800.0,50.15,335.171875,True,
2026-09-11T17:29:31.770,exp2_2.10x,15,17.302,115.34672615199815,115.34675026300829,122.51364623199333,0.024111010134220123,7166.895968985045,7166.92007999518,0.41422355617761214,1,0,87.28470947726822,2800.0,51.25,335.171875,True,
2026-09-11T17:29:40.125,exp2_2.10x,16,17.302,123.58577557699755,123.58580015099142,130.86847855101223,0.024573993869125843,7282.678400020814,7282.702974014683,0.4209154086244835,1,0,87.13511622334265,2800.0,51.25,335.234375,True,
2026-09-11T17:29:48.274,exp2_2.10x,17,17.302,131.82482203899417,131.8248411870154,139.01786351398914,0.019148021237924695,7193.022326973733,7193.0414749949705,0.41573357571227215,1,0,88.47298933437145,2800.0,52.35,335.234375,True,
2026-09-11T17:29:56.492,exp2_2.10x,18,17.302,140.06387142901076,140.06389161400148,147.23611332499422,0.020184990717098117,7172.221710992744,7172.241895983461,0.4145313669513781,1,0,87.36647042203155,2800.0,51.8,335.234375,True,
2026-09-11T17:30:04.750,exp2_2.10x,19,17.302,148.30291767799645,148.30293558500125,155.49333193700295,0.017907004803419113,7190.396352001699,7190.414259006502,0.41558180279746265,1,0,87.19659572427017,2800.0,51.25,335.234375,True,
2026-09-11T17:30:12.968,exp2_2.10x,20,17.302,156.54196486299043,156.54198782599997,163.71137766199536,0.022963009541854262,7169.389835995389,7169.412799004931,0.41436769367676507,1,0,87.36858042757854,2800.0,51.8,335.234375,True,
2026-09-11T17:30:21.207,exp2_2.10x,21,17.302,164.78101532100118,164.78104076499585,171.95064253199962,0.025443994672968984,7169.601767003769,7169.627210998442,0.41437994260800887,1,0,87.26511082229756,2800.0,52.9,335.234375,True,
2026-09-11T17:30:29.429,exp2_2.10x,22,17.302,173.020066091005,173.02015018399106,180.17319135199068,0.0840929860714823,7153.041167999618,7153.125260985689,0.41342279320307584,1,0,87.07770127442718,2800.0,51.8,335.34375,True,
2026-09-11T17:30:36.589,exp2_2.20x,1,17.302,9.211100405082107e-05,0.00015675899339839816,7.15654659899883,0.0646479893475771,7156.389840005431,7156.454487994779,0.41361633568404993,1,0,100.18473956988366,2800.0,51.8,334.078125,True,
2026-09-11T17:30:44.478,exp2_2.20x,2,17.302,7.864604141999735,7.864628363982774,15.045254212978762,0.02422198303975165,7180.625848995987,7180.650070979027,0.41501709912125695,1,0,91.1433991884986,2800.0,51.25,334.078125,True,
2026-09-11T17:30:52.306,exp2_2.20x,3,17.302,15.729150679981103,15.729175679996843,22.873515757994028,0.02500001573935151,7144.340077997185,7144.365078012925,0.4129198981618995,1,0,91.33564685593558,2800.0,52.9,334.078125,True,
2026-09-11T17:31:00.169,exp2_2.20x,4,17.302,23.593694615003187,23.59371400400414,30.736174671998015,0.01938900095410645,7142.460667993873,7142.4800569948275,0.41281127430319464,1,0,91.06337016789226,2800.0,53.45,334.1875,True,
2026-09-11T17:31:08.049,exp2_2.20x,5,17.302,31.45824682098464,31.458281857980182,38.615980647999095,0.03503699554130435,7157.698790018912,7157.733827014454,0.4136919887885165,1,0,90.9922748308873,2800.0,51.25,334.25,True,
2026-09-11T17:31:15.945,exp2_2.20x,6,17.302,39.32285768899601,39.322944429994095,46.512680059997365,0.08674099808558822,7189.73563000327,7189.822371001355,0.4155436151891845,1,0,90.92330757050856,2800.0,52.9,334.25,True,
2026-09-11T17:31:23.844,exp2_2.20x,7,17.302,47.18733389000408,47.18735622300301,54.411589833995095,0.022332998923957348,7224.233610992087,7224.255943991011,0.4175374876310304,1,0,91.40545792470618,2800.0,54.0,334.25,True,
2026-09-11T17:31:31.671,exp2_2.20x,8,17.302,55.05187999899499,55.05190642498201,62.238174174999585,0.026425987016409636,7186.267750017578,7186.294176004594,0.41534318287004846,1,0,91.73879570808155,2800.0,52.9,335.109375,True,
2026-09-11T17:31:39.501,exp2_2.20x,9,17.302,62.916429092991166,62.91644774097949,70.06851330498466,0.018647988326847553,7152.06556400517,7152.084211993497,0.4133664064273015,1,0,91.43907327536871,2800.0,54.0,335.109375,True,
2026-09-11T17:31:47.362,exp2_2.20x,10,17.302,70.7809745449922,70.78100998900481,77.92951323799207,0.03544401261024177,7148.503248987254,7148.538692999864,0.41316051606676996,1,0,91.08257140515076,2800.0,52.9,335.109375,True,
2026-09-11T17:31:55.232,exp2_2.20x,11,17.302,78.64551698698779,78.64554559800308,85.79901361197699,0.028611015295609832,7153.468013973907,7153.496624989202,0.41344746352871964,1,0,91.11126576800841,2800.0,54.0,335.109375,True,
2026-09-11T17:32:03.091,exp2_2.20x,12,17.302,86.5100637539872,86.5100899389945,93.65821675999905,0.02618500730022788,7148.126821004553,7148.153006011853,0.41313875973902164,1,0,91.10335343764801,2800.0,54.0,335.109375,True,
2026-09-11T17:32:10.977,exp2_2.20x,13,17.302,94.37460879399441,94.37463509000372,101.54447433899622,0.026296009309589863,7169.839248992503,7169.865545001812,0.41439366830380897,1,0,90.91751575920755,2800.0,54.0,335.109375,True,
2026-09-11T17:32:18.826,exp2_2.20x,14,17.302,102.23915120199672,102.23917049798183,109.39362402199185,0.01929598511196673,7154.453524010023,7154.472819995135,0.41350442284186933,1,0,91.34762658834185,2800.0,53.45,335.109375,True,
2026-09-11T17:32:26.729,exp2_2.20x,15,17.302,110.10370334898471,110.1037499049853,117.29594316799194,0.04655600059777498,7192.193263006629,7192.239819007227,0.41568565847917177,1,0,91.11240956273026,2800.0,52.9,335.109375,True,
2026-09-11T17:32:34.552,exp2_2.20x,16,17.302,117.96824360999744,117.96826647999114,125.1190054579929,0.02286999369971454,7150.738978001755,7150.761847995454,0.41328973401929,1,0,91.52440834417531,2800.0,52.9,335.125,True,
2026-09-11T17:32:42.416,exp2_2.20x,17,17.302,125.83278720799717,125.83281113300472,132.9832792239904,0.023925007553771138,7150.468090985669,7150.492015993223,0.413274077620256,1,0,91.17166367067206,2800.0,53.45,335.125,True,
2026-09-11T17:32:50.277,exp2_2.20x,18,17.302,133.6973347189778,133.6973616819887,140.8441528629919,0.026963010895997286,7146.791181003209,7146.818144014105,0.41306156403902494,1,0,90.95671955947772,2800.0,54.0,335.125,True,
2026-09-11T17:32:58.153,exp2_2.20x,19,17.302,141.56188107200433,141.56190890498692,148.72000423099962,0.02783298259600997,7158.095326012699,7158.123158995295,0.4137149072946884,1,0,91.03787817988427,2800.0,54.55,335.125,True,
2026-09-11T17:33:06.117,exp2_2.20x,20,17.302,149.42642775000422,149.42646510197665,156.68381218999275,0.03735197242349386,7257.347088016104,7257.384439988527,0.4194513401928161,1,0,91.28812147224302,2800.0,54.55,335.125,True,
2026-09-11T17:33:13.879,exp2_2.20x,21,17.302,157.29097051499411,157.2909897179925,164.4464367729961,0.019202998373657465,7155.447055003606,7155.466258001979,0.41356184574058524,1,0,92.36549637738553,2800.0,54.0,335.125,True,
2026-09-11T17:33:21.757,exp2_2.20x,22,17.302,165.15551394197973,165.1555382939987,172.3246650819783,0.024352018954232335,7169.126787979621,7169.151139998576,0.41435249034675886,1,0,91.01045517392028,2800.0,53.45,335.125,True,
2026-09-11T17:33:29.651,exp2_2.20x,23,17.302,173.0200609419844,173.0201186449849,180.21816273598233,0.057703000493347645,7198.044090997428,7198.101793997921,0.41602381753539636,1,0,91.46772520364962,2800.0,53.45,335.703125,True,
2026-09-11T17:33:36.796,exp2_2.30x,1,17.302,9.56110015977174e-05,0.00014744399231858552,7.14208593100193,0.05183299072086811,7141.938487009611,7141.990320000332,0.4127810939203336,1,0,100.10793086851743,2800.0,54.55,335.71875,True,
2026-09-11T17:33:44.309,exp2_2.30x,2,17.302,7.522669921978377,7.5226902369759046,14.654710784001509,0.020314997527748346,7132.020547025604,7132.040862023132,0.41220786886057126,1,0,95.03991193395483,2800.0,53.45,335.71875,True,
2026-09-11T17:33:51.841,exp2_2.30x,3,17.302,15.045276672986802,15.045296525000595,22.187234479992185,0.019852013792842627,7141.93795499159,7141.957807005383,0.4127810631714016,1,0,95.0539932528164,2800.0,54.0,335.71875,True,
2026-09-11T17:33:59.364,exp2_2.30x,4,17.302,22.567886014992837,22.567904718976934,29.71014873299282,0.01870398409664631,7142.244014015887,7142.262717999984,0.4127987523994849,1,0,95.04349066849419,2800.0,54.0,335.71875,True,
2026-09-11T17:34:06.884,exp2_2.30x,5,17.302,30.09049639297882,30.090517614997225,37.22959468598128,0.021222018403932452,7139.077070984058,7139.098293002462,0.4126157132692208,1,0,94.95387264955767,2800.0,54.55,335.71875,True,
2026-09-11T17:34:14.417,exp2_2.30x,6,17.302,37.61311580898473,37.613164030975895,44.7625538269931,0.04822199116460979,7149.3897960172035,7149.438018008368,0.413211755636181,1,0,95.18157226460713,2800.0,55.1,335.71875,True,
2026-09-11T17:34:21.919,exp2_2.30x,7,17.302,45.135713727999246,45.135735060990555,52.26504379999824,0.021332991309463978,7129.3087390076835,7129.330071998993,0.4120511350715341,1,0,95.16851437255944,2800.0,53.45,335.71875,True,
2026-09-11T17:34:29.468,exp2_2.30x,8,17.302,52.65832263199263,52.65834385398193,59.81384821899701,0.021221989300101995,7155.5043650150765,7155.525587004377,0.41356515807508243,1,0,94.84941928688914,2800.0,54.55,335.71875,True,
2026-09-11T17:34:36.975,exp2_2.30x,9,17.302,60.180932374991244,60.180958559998544,67.32067187299253,0.02618500730022788,7139.71331299399,7139.7394980012905,0.41265248601283033,1,0,95.24676053024113,2800.0,53.45,335.71875,True,
2026-09-11T17:34:44.506,exp2_2.30x,10,17.302,67.70354162500007,67.70356758797425,74.8524850620015,0.02596297417767346,7148.917474027257,7148.943437001435,0.41318445694296946,1,0,95.06343850054866,2800.0,54.0,335.71875,True,
2026-09-11T17:34:52.056,exp2_2.30x,11,17.302,75.2261503849877,75.22617843997432,82.4018145959999,0.028054986614733934,7175.6361560255755,7175.66421101219,0.4147287109019521,1,0,95.24006796065558,2800.0,55.1,335.71875,True,
2026-09-11T17:34:59.589,exp2_2.30x,12,17.302,82.74876132098143,82.74879493197659,89.93547976098489,0.03361099516041577,7186.6848290083,7186.71844000346,0.41536728869542827,1,0,95.43850925576619,2800.0,54.0,335.71875,True,
2026-09-11T17:35:07.096,exp2_2.30x,13,17.302,90.27136915799929,90.27141360199312,97.44240342199919,0.04444399382919073,7170.989820006071,7171.0342639999,0.4144601676110317,1,0,95.64484257189929,2800.0,56.2,335.71875,True,
2026-09-11T17:35:14.628,exp2_2.30x,14,17.302,97.79398113698699,97.79403445098433,104.97431519598467,0.05331399734131992,7180.280745000346,7180.334058997687,0.414997153219301,1,0,95.59334288596,2800.0,55.1,335.71875,True,
2026-09-11T17:35:22.116,exp2_2.30x,15,17.302,105.31658337198314,105.31660727897543,112.46237735598697,0.02390699228271842,7145.770077011548,7145.793984003831,0.41300254750962595,1,0,95.61876433695733,2800.0,54.55,335.71875,True,
2026-09-11T17:35:29.702,exp2_2.30x,16,17.302,112.83919028899982,112.83920915998169,120.04788278997876,0.018870981875807047,7208.673629997065,7208.692500978941,0.4166381707315377,1,0,95.18170767856569,2800.0,54.0,335.71875,True,
2026-09-11T17:35:37.161,exp2_2.30x,17,17.302,120.36179918699781,120.36182076099794,127.50713405199349,0.02157400012947619,7145.313290995546,7145.334864995675,0.4129761467457835,1,0,95.85403560041861,2800.0,54.55,335.71875,True,
2026-09-11T17:35:44.670,exp2_2.30x,18,17.302,127.88440747399,127.88442658499116,135.01553996099392,0.01911100116558373,7131.113376002759,7131.132487003924,0.41215543729064613,1,0,95.09343359420299,2800.0,55.1,335.71875,True,
2026-09-11T17:35:52.194,exp2_2.30x,19,17.302,135.40701802200056,135.407040244987,142.540032563993,0.022222986444830894,7132.992319006007,7133.014541992452,0.412264034158248,1,0,94.89014581928748,2800.0,55.65,335.71875,True,
2026-09-11T17:35:59.715,exp2_2.30x,20,17.302,142.92962651798734,142.92965062899748,150.06053516999236,0.024111010134220123,7130.884540994884,7130.908652005019,0.4121422113625526,1,0,95.07346053773766,2800.0,54.0,335.71875,True,
2026-09-11T17:36:07.296,exp2_2.30x,21,17.302,150.45223409097525,150.45225927597494,157.64158320697607,0.02518499968573451,7189.323931001127,7189.3491160008125,0.4155198203098559,1,0,94.97358784127829,2800.0,54.55,335.71875,True,
2026-09-11T17:36:14.764,exp2_2.30x,22,17.302,157.9748516889813,157.9749002069875,165.10976934499922,0.04851800622418523,7134.869138011709,7134.917656017933,0.4123725082656172,1,0,95.60557597293527,2800.0,54.55,335.71875,True,
2026-09-11T17:36:22.287,exp2_2.30x,23,17.302,165.49745197899756,165.49747223799932,172.6331895509793,0.02025900175794959,7135.717312979978,7135.7375719817355,0.4124215300531718,1,0,95.03655596417174,2800.0,54.55,335.71875,True,
2026-09-11T17:36:29.891,exp2_2.30x,24,17.302,173.02006118398276,173.02011607200257,180.23692736498197,0.05488801980391145,7216.811292979401,7216.8661809992045,0.4171085015015259,1,0,95.08482545078323,2800.0,55.1,335.703125,True,
2026-09-11T17:36:37.047,exp2_2.40x,1,17.302,0.00010174000635743141,0.00015501701273024082,7.152582456998061,0.05327700637280941,7152.427439985331,7152.480716991704,0.41338732169606585,1,0,100.24065065196282,2800.0,54.55,380.109375,True,
2026-09-11T17:36:44.268,exp2_2.40x,2,17.302,7.209230990003562,7.209258729999419,14.374388874013675,0.027739995857700706,7165.130144014256,7165.157884010114,0.41412149716878144,1,0,99.28257670629051,2800.0,54.55,381.625,True,
2026-09-11T17:36:51.478,exp2_2.40x,3,17.302,14.418396850000136,14.418429183016997,21.584262103016954,0.032333016861230135,7165.832919999957,7165.865253016818,0.4141621153623834,1,0,99.58573460658002,2800.0,54.0,381.625,True,
2026-09-11T17:36:58.675,exp2_2.40x,4,17.302,21.62756489601452,21.62759561801795,28.78052585601108,0.030722003430128098,7152.930237993132,7152.960959996562,0.4134163818051747,1,0,99.49606732936603,2800.0,54.55,344.734375,True,
2026-09-11T17:37:05.872,exp2_2.40x,5,17.302,28.836729369999375,28.83675498102093,35.97820655000396,0.02561102155596018,7141.45156898303,7141.4771800045855,0.4127529516231089,1,0,99.3374221036458,2800.0,55.65,344.734375,True,
2026-09-11T17:37:13.073,exp2_2.40x,6,17.302,36.04589582901099,36.045923680998385,43.1786993650021,0.027851987397298217,7132.775684003718,7132.8035359911155,0.4122515133512726,1,0,99.29879821735139,2800.0,54.55,344.734375,True,
2026-09-11T17:37:20.306,exp2_2.40x,7,17.302,43.25506430902169,43.25509634599439,50.41168250600458,0.03203697269782424,7156.5861600101925,7156.61819698289,0.4136276823494505,1,0,98.99110348087157,2800.0,53.45,344.734375,True,
2026-09-11T17:37:27.541,exp2_2.40x,8,17.302,50.46423855400644,50.46426675701514,57.647387585020624,0.028203008696436882,7183.120828005485,7183.149031014182,0.41516130089038755,1,0,99.50684498837977,2800.0,55.1,344.734375,True,
2026-09-11T17:37:34.726,exp2_2.40x,9,17.302,57.67339937802171,57.673425397020765,64.8318826360046,0.02601899905130267,7158.457238983829,7158.48325798288,0.4137358247014119,1,0,99.6587040554759,2800.0,56.2,344.984375,True,
2026-09-11T17:37:41.922,exp2_2.40x,10,17.302,64.8825639130082,64.88259470902267,72.02831430902006,0.03079601447097957,7145.719599997392,7145.750396011863,0.4129996301004157,1,0,99.49376311592002,2800.0,54.0,344.984375,True,
2026-09-11T17:37:49.159,exp2_2.40x,11,17.302,72.09173023301992,72.09175578900613,79.26498984999489,0.025555986212566495,7173.2340609887615,7173.259616974974,0.4145898775279599,1,0,99.3549021761089,2800.0,56.2,344.984375,True,
2026-09-11T17:37:56.361,exp2_2.40x,12,17.302,79.30333149601938,79.3033708470175,86.46711105300346,0.03935099812224507,7163.74020598596,7163.779556984082,0.4140411632173136,1,0,99.55405631065221,2800.0,54.55,344.984375,True,
2026-09-11T17:38:03.555,exp2_2.40x,13,17.302,86.51006265901378,86.51009347400395,93.66048658301588,0.03081499016843736,7150.3931090119295,7150.423924002098,0.41326974390312854,1,0,99.6750747429648,2800.0,55.65,344.984375,True,
2026-09-11T17:38:10.795,exp2_2.40x,14,17.302,93.71922767499927,93.71924939702149,100.90080947201932,0.021722022211179137,7181.560074997833,7181.581797020044,0.4150710943820271,1,0,99.30499497400386,2800.0,55.1,344.984375,True,
2026-09-11T17:38:17.960,exp2_2.40x,15,17.302,100.92839603399625,100.9284224230214,108.06601957700332,0.026389025151729584,7137.597153981915,7137.6235430070665,0.41253017882221216,1,0,99.78769085780219,2800.0,56.2,344.984375,True,
2026-09-11T17:38:25.219,exp2_2.40x,16,17.302,108.13756253599422,108.13759214701713,115.32508479501121,0.029611022910103202,7187.492647994077,7187.522259016987,0.4154139780368788,1,0,99.1863072610067,2800.0,55.1,344.984375,True,
2026-09-11T17:38:32.401,exp2_2.40x,17,17.302,115.3467289020191,115.34675486502238,122.50714022299508,0.025963003281503916,7160.3853579727,7160.411320975982,0.4138472637829557,1,0,99.83169598548277,2800.0,56.2,344.984375,True,
2026-09-11T17:38:39.607,exp2_2.40x,18,17.302,122.55589546801639,122.55592346799676,129.7124184690183,0.027999980375170708,7156.49500102154,7156.523001001915,0.4136224136528459,1,0,99.51084135764252,2800.0,54.55,344.984375,True,
2026-09-11T17:38:46.796,exp2_2.40x,19,17.302,129.7650596780004,129.76508225200814,136.9020070230181,0.02257400774396956,7136.924771009944,7136.947345017688,0.41249131724713584,1,0,99.44936451613998,2800.0,56.2,344.984375,True,
2026-09-11T17:38:54.121,exp2_2.40x,20,17.302,136.97427753300872,136.97431369900005,144.22644993301947,0.036165991332381964,7252.136234019417,7252.17240001075,0.4191501695768939,1,0,98.98354615649481,2800.0,55.1,344.984375,True,
2026-09-11T17:39:01.280,exp2_2.40x,21,17.302,144.183410423022,144.22702957800357,151.38547234301222,43.61915498157032,7158.442765008658,7202.0619199902285,0.4137349881521592,1,0,100.15340864940255,2800.0,55.65,344.984375,True,
2026-09-11T17:39:08.433,exp2_2.40x,22,17.302,151.39256855202257,151.39259795899852,158.53883998299716,0.029406975954771042,7146.242023998639,7146.271430974593,0.41302982452887754,1,0,100.0925225362765,2800.0,55.65,344.984375,True,
2026-09-11T17:39:15.661,exp2_2.40x,23,17.302,158.60173045800184,158.6017541430192,165.766561972996,0.023685017367824912,7164.80782997678,7164.831514994148,0.4141028684531719,1,0,99.20146244281469,2800.0,55.1,344.984375,True,
2026-09-11T17:39:22.852,exp2_2.40x,24,17.302,165.8108943279949,165.81092290201923,172.95809060899774,0.028574024327099323,7147.167706978507,7147.196281002834,0.41308332603043046,1,0,99.56145544163618,2800.0,54.55,344.984375,True,
2026-09-11T17:39:30.083,exp2_2.40x,25,17.302,173.02006295800675,173.0201343469962,180.18897823500447,0.0713889894541353,7168.843888008269,7168.915276997723,0.4143361396375141,1,0,99.29649441909439,2800.0,55.1,344.96875,True,
2026-09-11T17:39:37.245,exp2_2.50x,1,17.302,9.755499195307493e-05,0.0001498329802416265,7.158659123000689,0.05227798828855157,7158.509290020447,7158.561568008736,0.4137388330840624,1,0,100.15545239509504,2800.0,56.75,389.375,True,
2026-09-11T17:39:44.417,exp2_2.50x,2,17.302,6.92088016498019,7.159262397995917,14.330712836992461,238.38223301572725,7171.450438996544,7409.832672012271,0.41448678990848137,1,0,99.97128424539734,2800.0,55.65,389.375,True,
2026-09-11T17:39:51.584,exp2_2.50x,3,17.302,13.84168318999582,14.331324926984962,21.4976048200042,489.6417369891424,7166.279893019237,7655.921630008379,0.41418794896654937,1,0,100.32250974411602,2800.0,55.1,389.375,True,
2026-09-11T17:39:58.786,exp2_2.50x,4,17.302,20.762473129987484,21.498185409989674,28.699770073988475,735.7122800021898,7201.584663998801,7937.296944000991,0.41622845127723973,1,0,100.10893250032204,2800.0,55.1,389.375,True,
