experiment,elapsed_s,queue_depth,cpu_percent,cpu_freq_mhz,cpu_temp_c,rss_mb
exp2_2.40x,105.72459562899894,0,99.83972169835037,2800.0,54.55,344.984375
exp2_2.40x,106.22535212300136,0,99.85849053666801,2800.0,55.65,344.984375
exp2_2.40x,106.72604763502022,0,99.85710209102993,2800.0,56.75,344.984375
exp2_2.40x,107.22678905399516,0,99.8542511370171,2800.0,54.55,344.984375
exp2_2.40x,107.72756995400414,0,99.82106315894647,2800.0,55.65,344.984375
exp2_2.40x,108.22879903699504,0,85.794371652915,2800.0,55.65,344.984375
exp2_2.40x,108.72997319401475,0,101.7810632313981,2800.0,55.1,385.953125
exp2_2.40x,109.23065803799545,0,99.86163391574807,2800.0,55.65,344.984375
exp2_2.40x,109.73137925201445,0,99.85698442959239,2800.0,55.1,344.984375
exp2_2.40x,110.23211803901359,0,99.85030382517023,2800.0,55.65,344.984375
exp2_2.40x,110.73281904900796,0,99.85786710608501,2800.0,55.65,344.984375
exp2_2.40x,111.23374353902182,0,99.82124071904606,2800.0,55.65,344.984375
exp2_2.40x,111.73437308499706,0,99.8665393576698,2800.0,56.2,344.984375
exp2_2.40x,112.2352074829978,0,101.80627629797742,2800.0,54.55,344.984375
exp2_2.40x,112.73641182199935,0,99.7871378700358,2800.0,56.75,344.984375
exp2_2.40x,113.23714362701867,0,99.8315530193147,2800.0,54.55,344.984375
exp2_2.40x,113.7382877439959,0,99.79378413021945,2800.0,56.2,344.984375
exp2_2.40x,114.23903156601591,0,99.84925199026974,2800.0,53.45,344.984375
exp2_2.40x,114.73982366500422,0,99.84405337356988,2800.0,56.75,344.984375
exp2_2.40x,115.24056202400243,0,99.85252002367871,2800.0,56.2,344.984375
exp2_2.40x,115.74129816002096,0,95.85444560102529,2800.0,56.75,385.953125
exp2_2.40x,116.24218603601912,0,99.82864852041361,2800.0,55.65,344.984375
exp2_2.40x,116.74297130102059,0,99.84145057503399,2800.0,56.2,344.984375
exp2_2.40x,117.24377619600273,0,101.81196734968066,2800.0,56.2,344.984375
exp2_2.40x,117.74464438599534,0,99.85272721297929,2800.0,54.55,344.984375
exp2_2.40x,118.2453476130031,0,99.86066740703085,2800.0,54.55,344.984375
exp2_2.40x,118.7460325260181,0,99.85864728794459,2800.0,55.65,344.984375
exp2_2.40x,119.2468044560228,0,99.84251799341548,2800.0,55.65,344.984375
exp2_2.40x,119.7477372190042,0,99.79552934057784,2800.0,55.1,344.984375
exp2_2.40x,120.24885970301693,0,99.79728895422767,2800.0,55.65,344.984375
exp2_2.40x,120.74963637301698,0,99.83844223076095,2800.0,55.1,344.984375
exp2_2.40x,121.25049426499754,0,101.83269966872928,2800.0,55.1,344.984375
exp2_2.40x,121.75145871101995,0,99.80945217869082,2800.0,55.1,344.984375
exp2_2.40x,122.25216236300184,0,99.85816006972037,2800.0,56.2,344.984375
exp2_2.40x,122.75295477200416,0,89.86273933761076,2800.0,56.75,354.484375
exp2_2.40x,123.25359860801836,0,101.86271106669099,2800.0,56.75,344.984375
exp2_2.40x,123.75443635100964,0,99.83831704173605,2800.0,54.55,344.984375
exp2_2.40x,124.2552334080101,0,99.80644575658265,2800.0,56.2,344.984375
exp2_2.40x,124.7564863510197,0,99.78061933565563,2800.0,56.2,344.984375
exp2_2.40x,125.25717235301272,0,99.86221950002584,2800.0,54.55,344.984375
exp2_2.40x,125.75790203901124,0,99.85243627185561,2800.0,55.1,344.984375
exp2_2.40x,126.25864203899982,0,99.85239958150935,2800.0,55.1,344.984375
exp2_2.40x,126.75935678000678,0,101.85699644301019,2800.0,55.1,344.984375
exp2_2.40x,127.26005300300312,0,99.85814590731465,2800.0,54.55,344.984375
exp2_2.40x,127.76076924300287,0,99.86155135020016,2800.0,56.2,344.984375
exp2_2.40x,128.26144313201075,0,99.86270734995271,2800.0,55.1,344.984375
exp2_2.40x,128.76217265002197,0,99.82341637165133,2800.0,54.55,344.984375
exp2_2.40x,129.26346705300966,0,101.76614201213972,2800.0,55.1,344.984375
exp2_2.40x,129.76419060799526,0,89.88899392810256,2800.0,54.55,344.984375
exp2_2.40x,130.26458216301398,0,99.89307006186411,2800.0,55.1,385.953125
exp2_2.40x,130.76570817801985,0,97.7634928998225,2800.0,55.1,344.984375
exp2_2.40x,131.26694861799479,0,99.76615253080944,2800.0,56.75,344.984375
exp2_2.40x,131.76784792900435,0,101.8058420047935,2800.0,55.1,344.984375
exp2_2.40x,132.26907553500496,0,99.77682219738276,2800.0,55.65,344.984375
exp2_2.40x,132.76980866200756,0,99.85651437863059,2800.0,55.1,344.984375
exp2_2.40x,133.27051695500268,0,99.85502588215829,2800.0,56.2,344.984375
exp2_2.40x,133.77127095099422,0,101.84363315162717,2800.0,55.65,344.984375
exp2_2.40x,134.27206690999446,0,99.81987782487653,2800.0,55.1,344.984375
exp2_2.40x,134.77329844099586,0,99.7781793380472,2800.0,55.1,344.984375
exp2_2.40x,135.2741870089958,0,99.80411167714469,2800.0,56.2,344.984375
exp2_2.40x,135.77536798399524,0,101.77596586273414,2800.0,55.1,344.984375
exp2_2.40x,136.2761277940008,0,99.84404479728988,2800.0,55.1,344.984375
exp2_2.40x,136.77706821300671,0,99.81946471729249,2800.0,54.55,344.984375
exp2_2.40x,137.27787768901908,0,85.86061748012253,2800.0,55.1,385.953125
exp2_2.40x,137.77907177401357,0,99.73352479018517,2800.0,55.65,344.984375
exp2_2.40x,138.28037593199406,0,99.76798934210339,2800.0,55.1,344.984375
exp2_2.40x,138.7811214250105,0,99.85252640184632,2800.0,56.2,344.984375
exp2_2.40x,139.28184934399906,0,99.85320600346515,2800.0,55.65,344.984375
exp2_2.40x,139.78258878202178,0,99.8359192657356,2800.0,57.3,344.984375
exp2_2.40x,140.2839613459946,0,99.72138423667589,2800.0,55.65,344.984375
exp2_2.40x,140.78521816901048,0,99.74680769036941,2800.0,55.1,344.984375
exp2_2.40x,141.28647625201847,0,99.77332438498328,2800.0,56.75,344.984375
exp2_2.40x,141.78719844701118,0,99.84924760883133,2800.0,55.65,344.984375
exp2_2.40x,142.28813951200573,0,101.81504543377784,2800.0,55.65,344.984375
exp2_2.40x,142.78884655900765,0,99.84959874606938,2800.0,55.1,344.984375
exp2_2.40x,143.28954269801034,0,99.86752552667905,2800.0,56.2,344.984375
exp2_2.40x,143.79047691100277,0,99.7906930154597,2800.0,55.1,344.984375
exp2_2.40x,144.2919195650029,0,101.72482174594312,2800.0,54.55,344.984375
exp2_2.40x,144.79283459100407,0,97.80026876646066,2800.0,55.1,385.953125
exp2_2.40x,145.29414026401355,0,99.76974121731544,2800.0,55.1,344.984375
exp2_2.40x,145.79495604900876,0,99.8363518466911,2800.0,56.75,344.984375
exp2_2.40x,146.2965608680097,0,101.67599905510855,2800.0,56.2,344.984375
exp2_2.40x,146.79728109799908,0,99.85625352680748,2800.0,56.75,344.984375
exp2_2.40x,147.29809056801605,0,99.83758880256848,2800.0,55.1,344.984375
exp2_2.40x,147.79881940901396,0,99.85331029587554,2800.0,55.65,344.984375
exp2_2.40x,148.29957604501396,0,101.82401673934966,2800.0,55.65,344.984375
exp2_2.40x,148.80078067901195,0,99.78072168575625,2800.0,55.1,344.984375
exp2_2.40x,149.30149142601294,0,99.8537388372436,2800.0,54.55,344.984375
exp2_2.40x,149.8024108390091,0,99.82128177128155,2800.0,54.55,344.984375
exp2_2.40x,150.30311714101117,0,99.86006529236055,2800.0,55.1,344.984375
exp2_2.40x,150.80385001702234,0,99.85152716939331,2800.0,55.1,344.984375
exp2_2.40x,151.30457661501714,0,99.85913830118267,2800.0,55.1,344.984375
exp2_2.40x,151.8052704349975,0,99.85431156053056,2800.0,56.2,385.953125
exp2_2.40x,152.30649176999577,0,101.75534209984671,2800.0,56.75,344.984375
exp2_2.40x,152.80723781199777,0,99.84508396534237,2800.0,55.65,344.984375
exp2_2.40x,153.3079925380007,0,99.85862874313892,2800.0,54.55,344.984375
exp2_2.40x,153.80872498601093,0,99.848525390546,2800.0,55.65,344.984375
exp2_2.40x,154.30946026800666,0,99.85573362648451,2800.0,55.65,344.984375
exp2_2.40x,154.81018590100575,0,99.85328157916786,2800.0,56.2,344.984375
exp2_2.40x,155.31090733001474,0,99.85657580318511,2800.0,54.55,344.984375
exp2_2.40x,155.8116750360059,0,101.84455831621759,2800.0,54.55,344.984375
exp2_2.40x,156.31239094599732,0,99.85825620005748,2800.0,55.65,344.984375
exp2_2.40x,156.81313087401213,0,99.8479754642964,2800.0,55.1,344.984375
exp2_2.40x,157.31396476499503,0,99.83678502897874,2800.0,56.2,344.984375
exp2_2.40x,157.8146697670163,0,99.85838921684233,2800.0,56.2,344.984375
exp2_2.40x,158.3154078980151,0,101.84918763527287,2800.0,56.2,344.984375
exp2_2.40x,158.81638056400698,0,85.83649726512448,2800.0,55.1,354.484375
exp2_2.40x,159.3171139729966,0,99.85162408204053,2800.0,56.75,344.984375
exp2_2.40x,159.817925269017,0,99.81189151408384,2800.0,55.65,344.984375
exp2_2.40x,160.31918335999944,0,99.77120646391259,2800.0,56.2,344.984375
exp2_2.40x,160.81999030400766,0,101.83709832325566,2800.0,56.2,344.984375
exp2_2.40x,161.32074630400166,0,99.82754631587838,2800.0,56.2,344.984375
exp2_2.40x,161.82198530100868,0,99.7721356069191,2800.0,55.65,344.984375
exp2_2.40x,162.3227904480009,0,99.84133015956706,2800.0,56.75,344.984375
exp2_2.40x,162.82367635401897,0,101.8200918445279,2800.0,55.1,344.984375
exp2_2.40x,163.3244242790097,0,99.8547078061747,2800.0,55.1,344.984375
exp2_2.40x,163.82529266600613,0,99.82025745327627,2800.0,55.65,344.984375
exp2_2.40x,164.3260726449953,0,99.82163032804522,2800.0,55.1,344.984375
exp2_2.40x,164.8274175109982,0,99.73164905650604,2800.0,55.1,344.984375
exp2_2.40x,165.32869461699738,0,99.74786413243618,2800.0,56.2,344.984375
exp2_2.40x,165.8663362810039,0,92.99740288191948,2800.0,55.65,344.984375
exp2_2.40x,166.36774027600768,0,99.733126321361,2800.0,55.1,385.953125
exp2_2.40x,166.86860410499503,0,99.83700012466628,2800.0,56.2,344.984375
exp2_2.40x,167.3693617870158,0,101.84559901699072,2800.0,55.1,344.984375
exp2_2.40x,167.8701838570123,0,99.8372696424839,2800.0,56.75,344.984375
exp2_2.40x,168.37088589000632,0,99.85690206326862,2800.0,55.65,344.984375
exp2_2.40x,168.87174857102218,0,99.82349469218069,2800.0,55.1,344.984375
exp2_2.40x,169.37260789901484,0,99.83840316028679,2800.0,54.55,344.984375
exp2_2.40x,169.87347478300217,0,99.81834279378371,2800.0,55.1,344.984375
exp2_2.40x,170.37429187001544,0,99.84120555513368,2800.0,56.75,344.984375
exp2_2.40x,170.87503280901,0,99.85548793866813,2800.0,56.2,344.984375
exp2_2.40x,171.37602343200706,0,99.79973267514409,2800.0,55.65,344.984375
exp2_2.40x,171.87676420502248,0,101.82263007029032,2800.0,55.1,344.984375
exp2_2.40x,172.37799676999566,0,99.77309164735516,2800.0,55.1,344.984375
exp2_2.40x,172.87884896699688,0,99.83547612376167,2800.0,55.65,344.984375
exp2_2.40x,173.37963386799674,0,89.85997282137055,2800.0,55.65,385.9375
exp2_2.40x,173.88037671300117,0,97.85715517107617,2800.0,56.2,344.96875
exp2_2.40x,174.38121137200505,0,99.80859466522446,2800.0,56.2,344.96875
exp2_2.40x,174.88241619602195,0,101.77906959568921,2800.0,56.75,344.96875
exp2_2.40x,175.38325879900367,0,99.82819348176787,2800.0,56.75,344.96875
exp2_2.40x,175.8839735140209,0,99.86160818946034,2800.0,55.1,344.96875
exp2_2.40x,176.38484676499502,0,99.82360230988108,2800.0,55.1,344.96875
exp2_2.40x,176.88598703200114,0,99.77363776490759,2800.0,55.65,344.96875
exp2_2.40x,177.3868022460083,0,99.83474952726391,2800.0,55.65,344.96875
exp2_2.40x,177.88757723700837,0,99.84535612064904,2800.0,55.1,344.96875
exp2_2.40x,178.38834189399495,0,99.82561024560094,2800.0,55.65,344.96875
exp2_2.40x,178.88962554899626,0,99.76201074310502,2800.0,55.1,344.96875
exp2_2.40x,179.3905496679945,0,101.8058094863333,2800.0,56.75,344.96875
exp2_2.40x,179.89125584400608,0,101.85031975485461,2800.0,56.75,344.96875
exp2_2.50x,0.5003462139866315,0,97.8943702072463,2800.0,55.65,403.65625
exp2_2.50x,1.0012228319828864,0,99.83539200601733,2800.0,55.65,380.84375
exp2_2.50x,1.5019049879920203,0,99.86064108337204,2800.0,54.55,381.140625
exp2_2.50x,2.0026368289836682,0,99.85545962118056,2800.0,55.65,381.921875
exp2_2.50x,2.503359798982274,0,101.8535858790917,2800.0,55.1,382.875
exp2_2.50x,3.0041781769832596,0,99.83542549297326,2800.0,55.1,383.390625
exp2_2.50x,3.5049972200067714,0,99.83250939822177,2800.0,54.55,384.1875
exp2_2.50x,4.005831262998981,0,99.8119419238425,2800.0,54.55,384.796875
exp2_2.50x,4.5070811189943925,0,101.76637006135655,2800.0,56.75,385.8125
exp2_2.50x,5.00834856700385,0,99.72974276772862,2800.0,55.65,386.75
exp2_2.50x,5.509241274994565,0,99.84385060703025,2800.0,55.1,387.125
exp2_2.50x,6.009952577005606,0,99.85533438947529,2800.0,56.2,387.90625
exp2_2.50x,6.510724082007073,0,99.82509804245294,2800.0,55.1,389.078125
exp2_2.50x,7.012023065995891,1,101.74061372946657,2800.0,55.1,389.328125
exp2_2.50x,7.513226162001956,0,99.77527594482937,2800.0,57.3,430.34375
exp2_2.50x,8.013983295997605,0,99.85169706698126,2800.0,55.1,389.375
exp2_2.50x,8.514686504000565,0,99.86173862628742,2800.0,56.75,389.375
exp2_2.50x,9.015403951983899,0,99.85478078981961,2800.0,55.65,389.375
exp2_2.50x,9.516088400006993,0,99.86351912798177,2800.0,56.2,389.375
exp2_2.50x,10.016836033988511,0,99.82730554650735,2800.0,56.2,389.375
exp2_2.50x,10.51806527498411,0,101.77259077317541,2800.0,54.55,389.375
exp2_2.50x,11.019000850996235,0,99.7863607989553,2800.0,55.65,389.375
exp2_2.50x,11.52023246299359,0,99.78134932868096,2800.0,56.2,389.375
exp2_2.50x,12.02097196498653,0,99.85721476697486,2800.0,55.65,389.375
exp2_2.50x,12.521853318990907,0,99.81910521996836,2800.0,55.1,389.375
exp2_2.50x,13.022583746991586,0,99.83317855760528,2800.0,56.2,389.375
exp2_2.50x,13.523768468992785,0,99.78465354087396,2800.0,55.65,389.375
exp2_2.50x,14.024491266987752,1,101.85351915905844,2800.0,55.65,389.375
exp2_2.50x,14.525196378992405,0,99.86511159681955,2800.0,55.1,398.875
exp2_2.50x,15.025845027994365,0,99.86581330163224,2800.0,55.1,389.375
exp2_2.50x,15.52659415898961,0,99.81860005477218,2800.0,55.1,389.375
exp2_2.50x,16.027917008002987,0,101.7630281052129,2800.0,55.1,389.375
exp2_2.50x,16.528625656996155,0,99.85645076021437,2800.0,54.55,389.375
exp2_2.50x,17.02937578599085,0,99.8281516233399,2800.0,55.1,389.375
exp2_2.50x,17.530577542987885,0,99.78158947654256,2800.0,57.3,389.375
exp2_2.50x,18.031334653991507,0,99.84875151062177,2800.0,55.1,389.375
exp2_2.50x,18.532083283003885,0,99.85297587609693,2800.0,55.1,389.375
exp2_2.50x,19.03279183700215,0,99.85155788149518,2800.0,55.65,389.375
exp2_2.50x,19.533663390990114,0,99.83130764771195,2800.0,55.65,389.375
exp2_2.50x,20.03439461198286,0,99.8534746105481,2800.0,55.65,389.375
exp2_2.50x,20.535108535987092,0,101.85927225081345,2800.0,55.1,389.375
exp2_2.50x,21.035851552005624,1,99.84152613874545,2800.0,55.1,389.375
exp2_2.50x,21.555502389994217,0,101.96478796996928,2800.0,56.75,389.375
exp2_2.50x,22.05719804999535,0,97.66966089153601,2800.0,55.65,430.34375
exp2_2.50x,22.558271841990063,0,99.81811363322863,2800.0,55.1,389.375
exp2_2.50x,23.05899639398558,0,99.85488927592459,2800.0,55.1,389.375
exp2_2.50x,23.56002344499575,0,101.78004294358044,2800.0,55.65,389.375
exp2_2.50x,24.06086395998136,0,99.83877236414385,2800.0,55.1,389.375
exp2_2.50x,24.56178949199966,0,99.79338060031564,2800.0,56.2,389.375
exp2_2.50x,25.063161892991047,0,99.72620867638702,2800.0,56.2,389.375
exp2_2.50x,25.564447737997398,0,99.74672212357247,2800.0,55.1,389.375
exp2_2.50x,26.06561812100699,0,99.7835190582928,2800.0,55.1,389.375
exp2_2.50x,26.566442634008126,0,101.84007055810167,2800.0,55.1,389.375
exp2_2.50x,27.067178665980464,0,101.84032679173384,2800.0,56.2,389.375
exp2_2.50x,27.568101012002444,0,99.83106108228554,2800.0,56.2,389.375
exp2_2.50x,28.068735637003556,1,99.86588850166913,2800.0,57.3,389.375
exp2_2.50x,28.56966418598313,1,99.80936909635413,2800.0,56.2,389.375
exp2_2.50x,29.070553272002144,0,99.83473418218159,2800.0,55.65,431.28125
exp2_2.50x,29.57118074700702,0,99.87158850528084,2800.0,55.65,390.3125
exp2_2.50x,30.07199901799322,0,99.83603727785307,2800.0,57.3,390.3125
exp2_2.50x,30.57269353000447,0,99.85795146485549,2800.0,56.75,390.3125
exp2_2.50x,31.073541060002754,0,99.83279624353077,2800.0,56.75,390.3125
exp2_2.50x,31.574248422984965,0,101.85761201766405,2800.0,56.2,390.3125
exp2_2.50x,32.07494113899884,0,99.85905234420537,2800.0,55.1,390.3125
exp2_2.50x,32.57566905699787,0,99.85152976355538,2800.0,54.55,390.3125
exp2_2.50x,33.076599566993536,0,99.7925884882509,2800.0,55.1,390.3125
exp2_2.50x,33.57790955598466,0,99.76297613671416,2800.0,57.3,390.3125
exp2_2.50x,34.07861923298333,0,99.85795565551783,2800.0,55.1,390.3125
exp2_2.50x,34.579385760996956,0,101.84097145054942,2800.0,54.55,390.3125
exp2_2.50x,35.08020204899367,1,99.83855546800588,2800.0,55.1,390.3125
exp2_2.50x,35.580930447002174,1,99.85672217652575,2800.0,55.65,390.4375
exp2_2.50x,36.081628529995214,0,99.86441169561037,2800.0,56.2,400.5625
exp2_2.50x,36.58235527999932,0,99.82747436395874,2800.0,56.2,391.0625
exp2_2.50x,37.08364832299412,0,101.76093202166862,2800.0,56.2,391.0625
exp2_2.50x,37.584356813982595,0,99.85118678399951,2800.0,55.65,391.0625
exp2_2.50x,38.08529278400238,0,99.81828480904049,2800.0,55.65,391.0625
exp2_2.50x,38.58606432899251,0,99.84765683551404,2800.0,55.65,391.0625
exp2_2.50x,39.08677267000894,0,99.85804459979681,2800.0,55.1,391.0625
exp2_2.50x,39.58753045499907,0,99.83250182754679,2800.0,55.1,391.0625
exp2_2.50x,40.088788978988305,0,99.7634930787134,2800.0,56.2,391.0625
exp2_2.50x,40.589518911991036,0,99.8513973569991,2800.0,55.65,391.0625
exp2_2.50x,41.090359641006216,0,99.83540356864528,2800.0,55.1,391.0625
exp2_2.50x,41.59107596200192,1,101.84714495140395,2800.0,55.65,391.0625
exp2_2.50x,42.09202287500375,1,99.81742155884864,2800.0,56.75,391.0625
exp2_2.50x,42.59281891799765,1,99.84253992667075,2800.0,55.65,391.0625
exp2_2.50x,43.093771329993615,0,99.79771641775915,2800.0,55.1,391.0625
exp2_2.50x,43.594824667990906,0,99.79705988453493,2800.0,55.1,432.03125
exp2_2.50x,44.09572585800197,0,99.81765072202558,2800.0,56.75,391.0625
exp2_2.50x,44.59654299198883,0,99.84455580224446,2800.0,55.65,391.0625
exp2_2.50x,45.097271292994265,0,99.85856970743568,2800.0,55.65,391.0625
exp2_2.50x,45.598032890993636,0,101.83984645756605,2800.0,55.1,391.0625
exp2_2.50x,46.09877571000834,0,99.83270175176426,2800.0,55.1,391.0625
exp2_2.50x,46.60010508200503,0,101.75010885589822,2800.0,55.65,391.0625
exp2_2.50x,47.10081453100429,0,99.8587767244952,2800.0,56.2,391.0625
exp2_2.50x,47.60156929399818,0,99.84997282046771,2800.0,55.1,391.0625
exp2_2.50x,48.102455647982424,0,99.82150377757695,2800.0,55.65,391.0625
exp2_2.50x,48.603164836997166,1,99.86022464319494,2800.0,55.65,391.0625
exp2_2.50x,49.103864784992766,1,99.85632073768022,2800.0,57.3,391.0625
exp2_2.50x,49.60463917598827,1,99.82256698200693,2800.0,55.1,391.0625
exp2_2.50x,50.10592326900223,1,101.73645720379963,2800.0,56.2,391.125
exp2_2.50x,50.60719893599162,0,97.78421917268687,2800.0,56.2,432.09375
exp2_2.50x,51.10786980800913,0,99.86328296826267,2800.0,56.75,391.125
exp2_2.50x,51.608638365985826,0,99.81963311384015,2800.0,56.2,391.125
exp2_2.50x,52.10986482800217,0,101.77501675706037,2800.0,55.65,391.125
exp2_2.50x,52.61054479298764,0,99.86303564696682,2800.0,57.85,391.125
exp2_2.50x,53.111383126990404,0,101.82903271922586,2800.0,55.1,391.125
exp2_2.50x,53.61209277599119,0,99.85876994502988,2800.0,55.65,391.125
exp2_2.50x,54.112792295985855,0,99.85967099511923,2800.0,55.1,391.125
exp2_2.50x,54.61353761100327,0,99.85102586606294,2800.0,56.2,391.125
exp2_2.50x,55.11439079599222,0,99.8295245180315,2800.0,55.65,391.125
exp2_2.50x,55.61507075998816,1,99.86358633702571,2800.0,55.65,391.125
exp2_2.50x,56.11576724098995,1,99.86652280112922,2800.0,55.1,391.125
exp2_2.50x,56.61639203800587,1,99.86817022123545,2800.0,56.2,391.125
exp2_2.50x,57.117309444001876,1,101.78981583791415,2800.0,55.65,391.125
exp2_2.50x,57.618562329007545,0,97.78391241419516,2800.0,56.75,400.671875
exp2_2.50x,58.119225661997916,0,101.86254240723504,2800.0,55.65,391.171875
exp2_2.50x,58.61992303098668,0,99.85711565531273,2800.0,55.1,391.171875
exp2_2.50x,59.12070036298246,0,99.82217657108475,2800.0,55.1,391.171875
exp2_2.50x,59.62193830299657,0,99.77816420737913,2800.0,55.1,391.171875
exp2_2.50x,60.122636487009004,0,99.86046197837868,2800.0,55.1,391.171875
exp2_2.50x,60.62337094798568,0,101.84556118726734,2800.0,55.1,391.171875
exp2_2.50x,61.124257296003634,0,99.82669028386115,2800.0,56.2,391.171875
exp2_2.50x,61.62495664600283,0,99.85936904900582,2800.0,55.65,391.171875
exp2_2.50x,62.12567584699718,0,99.85221173687674,2800.0,55.1,391.171875
exp2_2.50x,62.626485583983595,1,99.84258598653818,2800.0,56.2,391.171875
exp2_2.50x,63.12718680300168,1,99.86186567351253,2800.0,56.75,391.171875
exp2_2.50x,63.62820794599247,1,99.79109034458972,2800.0,56.75,391.171875
exp2_2.50x,64.1290190529835,1,101.83658690177931,2800.0,56.2,391.171875
exp2_2.50x,64.62990356699447,0,99.80768277168248,2800.0,54.55,395.828125
exp2_2.50x,65.13093298798776,0,97.78829674912244,2800.0,57.3,391.171875
exp2_2.50x,65.63212224000017,0,101.78859750327499,2800.0,56.75,391.171875
exp2_2.50x,66.1328069769952,0,99.86431116485602,2800.0,56.2,391.171875
exp2_2.50x,66.63361924898345,0,101.83185402157638,2800.0,55.65,391.171875
exp2_2.50x,67.13429989200085,0,99.86449605963381,2800.0,57.3,391.171875
exp2_2.50x,67.63499159098137,0,99.86519397088195,2800.0,55.65,391.171875
exp2_2.50x,68.1361311019864,0,99.77178660770494,2800.0,56.2,391.171875
exp2_2.50x,68.63703450298635,0,99.82127678909971,2800.0,55.65,391.171875
exp2_2.50x,69.13787336699897,0,99.82961440943296,2800.0,55.1,391.171875
exp2_2.50x,69.63875815598294,1,99.80055557556649,2800.0,56.75,391.171875
exp2_2.50x,70.13991561098373,1,101.78682215891102,2800.0,55.1,391.171875
exp2_2.50x,70.64060264098225,1,99.86614002264008,2800.0,56.2,391.171875
exp2_2.50x,71.14128691298538,1,99.8353359914176,2800.0,55.1,391.171875
exp2_2.50x,71.64249797700904,1,99.78550725824321,2800.0,55.1,391.171875
exp2_2.50x,72.1431731180055,0,99.86770265996203,2800.0,55.65,432.140625
exp2_2.50x,72.64390181499766,0,99.85011160110514,2800.0,55.65,391.171875
exp2_2.50x,73.14463999198051,0,99.84687343645318,2800.0,55.65,391.171875
exp2_2.50x,73.64540785399731,0,99.85305863639724,2800.0,56.75,391.171875
exp2_2.50x,74.14611329100444,0,99.85522271024483,2800.0,55.65,391.171875
exp2_2.50x,74.64685761500732,0,99.84846876348452,2800.0,56.75,391.171875
exp2_2.50x,75.14764658798231,0,101.84830428502502,2800.0,55.65,391.171875
exp2_2.50x,75.64824320899788,0,99.87916638646776,2800.0,55.1,391.171875
exp2_2.50x,76.14891666299081,1,99.86489936377957,2800.0,56.75,391.171875
exp2_2.50x,76.64958454298903,1,99.85743873242815,2800.0,54.55,391.171875
exp2_2.50x,77.15044475498144,1,99.83456872826478,2800.0,56.2,391.171875
exp2_2.50x,77.65117515300517,1,99.85733901088356,2800.0,56.75,391.171875
exp2_2.50x,78.15186597700813,1,99.86081459339819,2800.0,55.65,391.171875
exp2_2.50x,78.65264702198328,1,99.82257674942427,2800.0,55.1,391.171875
exp2_2.50x,79.15388119398267,0,101.77040454491438,2800.0,55.65,432.140625
exp2_2.50x,79.65459531298256,0,99.85823306421617,2800.0,57.3,391.171875
exp2_2.50x,80.15532406198326,0,99.85122387389318,2800.0,55.1,391.171875
exp2_2.50x,80.65602855099132,0,99.85075865916791,2800.0,55.65,391.171875
exp2_2.50x,81.15684566900018,0,99.84725068208009,2800.0,56.75,391.171875
exp2_2.50x,81.65753587998915,0,99.86351114626078,2800.0,56.75,391.171875
exp2_2.50x,82.15824029399664,0,101.85360093403233,2800.0,55.1,391.171875
exp2_2.50x,82.65895472699776,0,99.85890914481847,2800.0,56.75,391.171875
exp2_2.50x,83.15969251099159,1,99.8524907096541,2800.0,55.65,391.171875
exp2_2.50x,83.66053686800296,1,99.80943683558557,2800.0,56.75,391.171875
exp2_2.50x,84.16173331599566,1,99.7815257565173,2800.0,55.65,391.171875
exp2_2.50x,84.66266237699892,1,99.81635547732793,2800.0,55.1,391.171875
exp2_2.50x,85.1634123819822,1,101.84812814365097,2800.0,55.65,391.171875
exp2_2.50x,85.6641381100053,1,99.82858234452901,2800.0,56.2,391.171875
exp2_2.50x,86.16538198298076,0,101.77783709459379,2800.0,56.2,400.90625
exp2_2.50x,86.66604135799571,0,97.86979598289965,2800.0,56.75,391.40625
exp2_2.50x,87.16678306600079,0,99.85240237303901,2800.0,56.75,391.40625
exp2_2.50x,87.6674178679823,0,99.8706886334856,2800.0,55.1,391.40625
exp2_2.50x,88.1681223899941,0,99.85115447617684,2800.0,56.75,391.40625
exp2_2.50x,88.66878433898091,0,99.87852454615607,2800.0,55.65,391.40625
exp2_2.50x,89.16946828798973,0,99.85903897674491,2800.0,56.2,391.40625
exp2_2.50x,89.67017529098666,0,99.86093745316376,2800.0,56.2,391.40625
exp2_2.50x,90.17086468398338,1,101.85205357819014,2800.0,55.65,391.40625
exp2_2.50x,90.67184681500657,1,101.78223832960578,2800.0,55.1,391.40625
exp2_2.50x,91.17304587198305,1,99.78179557182824,2800.0,55.65,391.40625
exp2_2.50x,91.67381139300414,1,99.82929509729937,2800.0,55.65,391.40625
exp2_2.50x,92.17502548499033,1,99.77129824351499,2800.0,55.65,391.40625
exp2_2.50x,92.67582326498814,1,99.82471857444656,2800.0,55.1,391.40625
exp2_2.50x,93.1770582649915,0,99.75084453672248,2800.0,55.65,391.40625
exp2_2.50x,93.67826263498864,0,99.78397149320801,2800.0,55.65,432.375
exp2_2.50x,94.17897671100218,0,99.85321158661482,2800.0,56.2,391.40625
exp2_2.50x,94.6797355079907,0,101.85283385998244,2800.0,55.65,391.40625
exp2_2.50x,95.18043115799082,0,99.85694154870728,2800.0,56.75,391.40625
exp2_2.50x,95.68118739899364,0,99.85191960322767,2800.0,55.65,391.40625
exp2_2.50x,96.18190649300232,0,99.85143922911996,2800.0,55.65,391.40625
